(training) gnorm,(training) pnorm,epoch,lr,step,train_epoch_loss,train_epoch_r2,train_epoch_time,train_step_loss,val_epoch_loss,val_epoch_r2,val_epoch_time
10.0,126.86857604980469,56,0.0007192000048235059,11649,,,,0.960810661315918,,,
10.0,126.87980651855469,56,0.0007592000183649361,11699,,,,0.940689206123352,,,
,,56.0,,11741,1.056983232498169,-0.06826172769069672,5.358452796936035,,1.0835347175598145,-0.07912326604127884,0.6873152256011963
10.0,126.8910140991211,57,0.0007991999736987054,11749,,,,0.945659339427948,,,
10.0,126.89774322509766,57,0.0008391999872401357,11799,,,,1.0968401432037354,,,
10.0,126.9100112915039,57,0.0008792000007815659,11849,,,,1.1528234481811523,,,
10.0,126.92493438720703,57,0.0009192000143229961,11899,,,,0.9113632440567017,,,
,,57.0,,11947,1.0438538789749146,-0.05232314392924309,5.328003406524658,,1.0498932600021362,-0.04529687389731407,0.6899075508117676
10.0,126.92811584472656,58,0.0009592000278644264,11949,,,,0.84601229429245,,,
10.0,126.93359375,58,0.0009992000414058566,11999,,,,1.0807597637176514,,,
10.0,126.9879379272461,58,0.0009607999818399549,12049,,,,1.1039180755615234,,,
10.0,127.0307846069336,58,0.0009208000265061855,12099,,,,0.9549146890640259,,,
8.084096908569336,127.0478286743164,58,0.0008808000129647553,12149,,,,1.148818016052246,,,
,,58.0,,12153,1.1346626281738281,-0.14717335999011993,5.384152889251709,,1.0894767045974731,-0.0856131836771965,0.7069520950317383
5.774454116821289,127.05886840820312,59,0.0008407999994233251,12199,,,,1.0250083208084106,,,
10.0,127.07481384277344,59,0.0008007999858818948,12249,,,,1.2937312126159668,,,
10.0,127.0826187133789,59,0.0007607999723404646,12299,,,,1.0426864624023438,,,
9.999999046325684,127.09061431884766,59,0.0007208000170066953,12349,,,,1.0470795631408691,,,
,,59.0,,12359,1.09188711643219,-0.10376541316509247,5.365204811096191,,1.0353056192398071,-0.030947072431445122,0.6836855411529541
10.0,127.09571838378906,60,0.000680800003465265,12399,,,,1.1356559991836548,,,
10.0,127.09786224365234,60,0.0006407999899238348,12449,,,,1.2104556560516357,,,
10.000000953674316,127.10173797607422,60,0.0006007999763824046,12499,,,,0.9672929644584656,,,
8.203847885131836,127.10558319091797,60,0.0005608000210486352,12549,,,,1.1457613706588745,,,
,,60.0,,12565,1.0347827672958374,-0.043646447360515594,5.3470258712768555,,1.0406299829483032,-0.035961225628852844,0.689730167388916
9.999999046325684,127.11483764648438,61,0.000520800007507205,12599,,,,1.1496161222457886,,,
9.999999046325684,127.11617279052734,61,0.0004807999939657748,12649,,,,1.0654425621032715,,,
10.000000953674316,127.11803436279297,61,0.000440800009528175,12699,,,,0.9598511457443237,,,
10.0,127.1195297241211,61,0.00040079999598674476,12749,,,,0.890063464641571,,,
,,61.0,,12771,1.0329376459121704,-0.0415533222258091,5.3545427322387695,,1.0575993061065674,-0.05315524712204933,0.7173929214477539
10.0,127.12181091308594,62,0.000360800011549145,12799,,,,1.1013264656066895,,,
10.000000953674316,127.1225814819336,62,0.00032079999800771475,12849,,,,1.0415899753570557,,,
9.999999046325684,127.12319946289062,62,0.00028080001357011497,12899,,,,0.994529128074646,,,
10.000000953674316,127.12391662597656,62,0.00024080000002868474,12949,,,,1.0493624210357666,,,
,,62.0,,12977,1.0283491611480713,-0.03836662694811821,5.378460884094238,,1.0262593030929565,-0.021874241530895233,0.6893513202667236
